row_id,COUNTRY_CODE,COUNTRY_NAME,screening_tier,signal_count,is_verify,trigger_reason,signal_attention,signal_longstring,signal_mahalanobis,signal_odd_even,veto_any,veto_all_missing,veto_gibberish,attention_number_fail,attention_response_fail,attention_any_fail,ls_max_run,md_score,oe_r,BENEFIT_OPEN,TRUST_OPEN,ATTCHECK_NUMBER,ATTCHECK_RES,DEM_AGE,DEM_GENDER,DEM_EDU,DEM_AGEGRP,COUNTRY_CONT,final_decision,decision,reason
69768,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,4.4419900980571905,0.6324555320336759,"Yo creo que la ciencia y los científicos están mal dirigidos. Se invierte millones de recursos y dinero en avances de tecnología y de guerra y no se destina la misma cantidad para la salud.
Creo que quienes manejan la ciencia lo ven más como un negocio y la empresas que invierten son las que mayor beneficio y rédito económico se llevan.",NA,213,1,40,1,4,40-49,Latin America,,invalid,longstring（straightlining）
69770,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,4.20135951770243,0.6324555320336759,"La humanidad entera porque cada adelanto científico puede mejorar la calidad de vida, encontrar una solución a un problema grave y mejorar el.mundo en qué vivimos",NA,213,1,47,0,3,40-49,Latin America,,invalid,longstring（straightlining）
69779,URY,Uruguay,MEDIUM,1,0,mahalanobis_outlier,0,0,1,0,0,0,0,0,0,0,5.0,9.860434462103845,0.1889822365046136,NA,Su experiencia su credibilidad el interés y compromiso sin fines de lucro,213,1,59,NA,4,50-59,Latin America,,valid,
69782,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,4.9592711362075335,0.7071067811865476,"Todos nos beneficiamos de la ciencia ya que todo es ciencia. 
Desde cómo funciona el cuerpo humano, los descubrimientos continuos de medicinas y demás, hasta las cosas materiales están relacionadas a la ciencia debido a la composición de los materiales con los que están hechos. ",NA,213,1,22,0,4,18-29,Latin America,,invalid,longstring（straightlining）
69784,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,5.177832654446989,0.0,"DE LA CIENCIA SE BENEFICIA TODA LA HUMANIDAD Y TODO EL PLANETA EN SI, DEBIDO A QUE EL CONOCIMIENTO CIENTIFICO DESCUBRE LA FORMA DE AUTOPROTEGERNOS Y PROTEGER AL MACROECOSISTEMA Y TODOS SUS INTEGRANTES, TANTO BIOTICOS COMO ABIOTICOS. TAMBIEN PODEMOS DECIR QUE TENEMOS UNA PARTE DE LA CIENCIA QUE PUEDE SER USADA EN FORMA NEGATIVA PARA LA COMUNIDAD, PERO LOS DESVIOS SIEMPRE SE DAN EN UN CONTEXTO TAN AMPLIO",NA,213,1,55,1,4,50-59,Latin America,,invalid,longstring（straightlining）
69785,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,3.8204486750291347,0.6123724356957946,NA,"Su formación y recorrido académico. Su reconocimiento por la comunidad científica y la sociedad. Su compromiso con la ciencia, la investigación científica y su aporte al desarrollo sostenible de la humanidad y el planeta.",213,1,56,1,4,50-59,Latin America,,invalid,longstring（straightlining）
69786,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,4.449516671500205,0.242535625036333,NA,"El tiempo q ha dedicado a la investigación, las diferentes publicaciones q haya hecho sobre sus investigaciones y conclusiones. Las opiniones d otros científicos sobre sus trabajos. ",213,1,56,0,3,50-59,Latin America,,invalid,longstring（straightlining）
69788,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,4.253512523814761,0.2,"Solo el que sabe la verdad, el resto estamos a merced de que quiera compartirla tal cual es",NA,213,1,47,0,4,40-49,Latin America,,invalid,longstring（straightlining）
69790,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,4.290599626517643,,"La sociedad. El conocimiento enriquece la comunicación social, a su vez permite sociedades más racionales y comportamientos más adecuados para esa comunidad. ",NA,213,1,36,1,4,30-39,Latin America,,invalid,longstring（straightlining）
69791,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,5.47426849182893,,NA,"las bases sobre las cuales sienta sus hipotesis, los medios de los que se vale para investigar, las fuentes, la variedad y homogeneidad de muestras que examina, etc",213,1,27,0,4,18-29,Latin America,,invalid,longstring（straightlining）
69794,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,5.6893173400761246,-0.5,NA,"La ciencia me interesa, es lo que  hizo cambiar al mundo y sigue cambiándolo hoy en día.   evoluciono la salud y cálidad de vida para perdonas lugares de trabajo de estudio.",213,1,35,0,3,30-39,Latin America,,invalid,longstring（straightlining）
69796,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,3.420298140282549,0.43301270189221935,"Las personas pudientes, los países más ricos, quienes pueden aplicar los resultados de la ciencia en mejoras para la vida.",NA,213,1,60,0,4,60+,Latin America,,invalid,longstring（straightlining）
69797,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,4.14890467005432,,Toda la población. ,NA,213,1,71,0,4,60+,Latin America,,invalid,longstring（straightlining）
69800,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,6.989354849645121,0.7905694150420948,Creo que la humanidad entera debido a que las investigaciones y pruebas mejoran nuestra calidad de la vida.,NA,213,1,60,0,4,60+,Latin America,,invalid,longstring（straightlining）
69801,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,4.658196035569804,-0.6324555320336759,"De el estudio científico nos beneficiamos todos, se supone que se estudia para conocer y mejorar la calidad de vida de las personas, pero, lamentablemente, no todo lo que se estudia es con un buen fin, hay un redito económico detrás muy importante, y sin dudas hay un pequeño número de personas que se benefician con él.
La ciencia se usa para hacer el bien y el mal al mismo tiempo.",NA,213,1,35,0,4,30-39,Latin America,,invalid,longstring（straightlining）
69802,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,3.29023219723236,,NA,"para mi un científico es confiable si tiene estudios acordes a su investigación y si ha realizado varias pruebas o indagaciones respecto al tema que está tratando.
",213,1,49,0,3,40-49,Latin America,,invalid,longstring（straightlining）
69806,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,5.620530293289217,-0.7905694150420948,"La población en general, con la creación de hospitales, descubrimiento de nuevos medicamentos, empresas, trabajadores, los hogares etc ",NA,213,1,36,1,4,30-39,Latin America,,invalid,longstring（straightlining）
69807,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,4.510226268156346,0.6123724356957946,NA,Sus teorias especificas asi como en el area que se maneja como tambien para quien trabaja .,213,1,47,NA,3,40-49,Latin America,,invalid,longstring（straightlining）
69816,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,4.040464953838624,,NA,su compromiso,213,1,59,1,4,50-59,Latin America,,invalid,longstring（straightlining）
69817,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,6.594666027175108,0.1608168802256692,NA,"Que pertenezca a una comunidad científica que lo avale. Por ejemplo, que integre un equipo de la Universidad de la República de Uruguay, el Instituto Pasteur, el Instituto Clemente Estable.",213,1,56,0,4,50-59,Latin America,,invalid,longstring（straightlining）
69818,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,5.900639808599384,0.31622776601683794,"Indudable que el ser humano xq en definitiva la ""ciencia"" estudia y existe por y para el ser humano principalmente, en todos los niveles y tbm favorece a la vez a los animales",NA,213,1,63,0,3,60+,Latin America,,invalid,longstring（straightlining）
69829,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,4.805106510457532,-0.4472135954999579,NA,"La metodología de trabajo, el manejo de información, la constate interrogación.",213,1,37,1,4,30-39,Latin America,,invalid,longstring（straightlining）
69832,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,7.390160627161083,0.5459208336840116,NA,"El campo científico es asombroso como se logran avances, que se van proponiendo a medida que crecemos en población y tenemos necesidad de alimentación, salud, etc.
Pero que científicamente se logre modificaciones genéticas en transgénicos, no implica que visto desde la ética y visto desde la biodiversidad, estén bien.
Es más, tales ""adelantos científicos"", son causas de enfermedades y grabes contaminaciones, desde el agua y lo que comemos, de ""chatarra"".
Entonces respondiendo que hace confiable a un científico?? La respuesta es:su ética profesional.",213,1,57,1,3,50-59,Latin America,,invalid,longstring（straightlining）
69833,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,5.472280810835994,0.34299717028501764,"Las farmacéuticas y las grandes corporaciones, porque tienen el poder económico para comprar patentes y no beneficiar a la gente",NA,213,1,49,1,3,40-49,Latin America,,invalid,longstring（straightlining）
69839,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,5.051062522614961,0.0,"Todos nos beneficiamos de la ciencia, por conocimiento y calidad de vida.",NA,213,1,39,0,4,30-39,Latin America,,invalid,longstring（straightlining）
69842,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,4.925875798674718,1.0,NA,Años de estudio; el uso del método científico; la objetividad.,213,1,47,1,4,40-49,Latin America,,invalid,longstring（straightlining）
69845,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,18.0,5.602987399150537,,"Todos, de ella (la ciencia) dependemos para seguir avanzando como especie y continuar derribando mitos, religiosos, sociales y culturales que nos mantienen atados al atraso, son ciencia seguiríamos en el paleolítico!!!",NA,213,1,47,0,4,40-49,Latin America,,invalid,longstring（straightlining）
69846,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,4.024955599924113,,NA,"La credibilidad de un científico se basa justamente en su apoyo en los conocimientos de la ciencia y no en el de las creencias personales. En estudios estadísticos, en estudios de investigación objetivamente verificables. ",213,1,37,0,4,30-39,Latin America,,invalid,longstring（straightlining）
69847,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,3.518274909882412,,NA,-99,213,1,33,0,4,30-39,Latin America,,invalid,longstring（straightlining）
69849,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,5.115645868161228,0.9045340337332909,NA,"La forma y estructuración de su trabajo,el constante estudio e investigación de los temas. El compromiso social. ",213,1,36,0,4,30-39,Latin America,,invalid,longstring（straightlining）
69851,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,5.5338630181066355,0.6324555320336759,"la ciencia beneficia a todos lógico es desproporcional, debido  a lo económico.
el que tenga mejor solvencia económica siempre va a ser mas beneficiado.
desgraciadamente todo gira en lo económico",NA,213,1,58,1,4,50-59,Latin America,,invalid,longstring（straightlining）
69855,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,4.792162066032867,0.25,"Los estados,el poder político porque son los que dirigen sus avances en términos economicos",NA,213,1,56,0,4,50-59,Latin America,,invalid,longstring（straightlining）
69866,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,6.5134009274791085,-0.12156613477096616,NA,"Su forma de ver el mundo y como poder contribuir a una mejor calidad de vida para todos. Sus intenciones por tratar de cambiar la triste y cruda realidad que vivimos actualmente, luchando contra todo un sistema que no sólo no quiere ver la realidad, sino que no conviene ver la realidad, ya que la industrialización y el poder económico son los que gobiernan nuestro mundo
",213,1,40,1,3,40-49,Latin America,,invalid,longstring（straightlining）
69870,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,4.516689487156425,0.0,NA,la veracidad de la informacion que brinda y si brinda toda la informacion disponible algunos cientificos no mienten poro brindan solo una parte de la informacion disponible lo cual hacen por intereses propios sean estos economicos politicos o simplemente por ego ya que habeces la aparicion de nueva informacion puede dejar mal parado al cientifico porque el defiende otra postura,213,1,54,1,3,50-59,Latin America,,invalid,longstring（straightlining）
69873,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,18.0,7.084623187542578,,NA,Para mí lo hace confiable por su experiencia en el tema y sobre todo en la Pandemia estuvieron muy presentes en toda la TV y radio y prensa gral ,213,1,54,0,3,50-59,Latin America,,invalid,longstring（straightlining）
69875,URY,Uruguay,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,6.162317376568852,0.7071067811865476,"Médicos ,y ecomistas,para un mejor manejo de tratamiento
Para una mejor economía en el pais",NA,213,1,45,0,2,40-49,Latin America,,invalid,longstring（straightlining）
69882,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,6.3291587538033625,-0.2,NA,"La véracité de ses dires.
L'explication simple des résultats de ses recherches de manière à ce que les non scientifiques puissent comprendre de quoi il s'agit",213,1,53,0,4,50-59,Africa,,invalid,longstring（straightlining）
69892,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,32.0,6.9931904993933856,,NA,Please can you ask me another question That I was able to answer,213,1,31,1,2,30-39,Africa,,invalid,longstring（straightlining）
69893,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,3.3596358089959573,,I think the world at large benefits from science especially human beings. Most scientific discoveries are geared at improving our living standards and life expectancy ,NA,213,1,35,0,4,30-39,Africa,,invalid,longstring（straightlining）
69908,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,17.0,6.39445479432112,-0.49541508402214945,NA,"Les bons résultats atteints lors des expérience, l'amélioration que ces expériences ont sur les conditions de vie des êtres humains",213,1,26,0,4,18-29,Africa,,invalid,longstring（straightlining）
69909,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,6.532908658205929,0.39391929857916763,"Selon moi Ceux qui bénéficient de la science sont de deux catégories:
* Les personnes ayant des maladies cliniques chroniques car les recherches sur ces cas aboutissent à des avancées considérables, ceux qui fait qu'il y a amélioration dans le processus de traitements.
* Les ingénieurs, ceux qui étudient l'espace et qui y vont aussi, ils y font aussi des avanceés dans leurs recherches pour améliorer la vie humaine sur terre et peut être plus tard dans l'espace.",NA,213,1,48,0,3,40-49,Africa,,invalid,longstring（straightlining）
69910,CMR,Cameroon,MEDIUM,1,0,mahalanobis_outlier,0,0,1,0,0,0,0,0,0,0,4.0,10.865999972438114,0.30599503068105227,NA,Ouï ,213,1,21,NA,3,18-29,Africa,,valid,
69923,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,6.856285079872979,-0.4472135954999579,"The public, this I because, scientific research helps to solve the unanswered questions in the society ",NA,213,1,31,0,4,30-39,Africa,,invalid,longstring（straightlining）
69926,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,17.0,6.327835354849252,0.8660254037844387,The person who benefits more from the science is the end user He exploits the output of science inorder to gain time in his or her transactions.Given that time is money  it's just but evident that with science business is facilitated and time is optimised.,NA,213,1,45,1,4,40-49,Africa,,invalid,longstring（straightlining）
69938,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,7.19658553605212,-0.2909286827258562,En principe les hommes précisément des civils bénéficient des bienfaits de la science à travers l’avancée de la technologie ce qui nous permettra de trouver des solutions à certaines maladies et améliorer les conditions de vies ,NA,213,1,20,1,4,18-29,Africa,,invalid,longstring（straightlining）
69944,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,3.623210872797558,,NA,"La pertinence des travaux de recherche, la valorisation des résultats des ses recherches... La citation de ses travaux de recherche par d'autres scientifiques.",213,1,36,1,4,30-39,Africa,,invalid,longstring（straightlining）
69967,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,4.378605322959637,,"The population benefits a lot from science from the enormous discovery on different sectors of life. Science has improved on communication, climate change, transportation etc and has greatly influenced our modern day life.. i strongly recommend science in every community.",NA,213,1,31,1,4,30-39,Africa,,invalid,longstring（straightlining）
69968,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,5.020482568264251,-0.2,I think the society benefits the most from science because nearly all the discoveries from science are meant to better up human being and his environment,NA,213,1,23,0,4,18-29,Africa,,invalid,longstring（straightlining）
69978,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,4.843363441929279,0.058823529411764705,NA,"When his research is qualitative, that is, interaction with the society in order to prove his theories ",213,1,19,0,4,18-29,Africa,,invalid,longstring（straightlining）
69981,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,5.138131276775618,0.0,"la science represente pour moi la plus grande entreprise collective. Elle permet d’avoir une vie plus longue et en meilleure santé, de surveiller notre santé, de produire des médicaments pour guérir les maladies et de soulager maux et douleurs. Elle nous aide au quotidien dans l’approvisionnement en eau potable pour nos besoins fondamentaux dont notre alimentation. Elle fournit de l'énergie et rend la vie plus agréable. Elle intervient dans les sports, la musique, les divertissements et nous permet de bénéficier des dernières technologies de communication. Elle nous permet egalement de maitriser notre environnement grace aux progres de la connaissance et de la medecine.",NA,213,1,46,1,4,40-49,Africa,,invalid,longstring（straightlining）
69989,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,5.196871376101772,0.5773502691896257,"La science apporte des solutions aux défis de la vie courante et nous aide à répondre aux grands mystères de l'univers. En d'autres termes, la science est l'une des voies les plus importantes de la connaissance.",NA,213,1,47,1,3,40-49,Africa,,invalid,longstring（straightlining）
69992,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,21.0,5.037469418529982,0.6324555320336759,Everyone benefits from science because it makes life easy and understandable,NA,213,1,27,NA,4,18-29,Africa,,invalid,longstring（straightlining）
70002,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,5.438164986024546,0.8574929257125441,"Tout le monde bénéficie de la science.
Tout le tombe malade un jour ",NA,213,1,50,1,4,50-59,Africa,,invalid,longstring（straightlining）
70018,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,5.648827701353963,0.6565321642986127,En faite c'est l'humanité entière qui tire un énorme profit de la science car elle nous aide a mieux comprendre le monde dans lequel nous vivons et préserve l'avenir pour les générations futures,NA,213,1,39,1,3,30-39,Africa,,invalid,longstring（straightlining）
70022,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,3.7963402933160904,,"Selon moi c'est l'Homme qui bénéficie le plus parce que les avancées de la science permettent d'améliorer efficacement la qualité la vie dans tous les domaines (santé, nutrition, éducation, informatique etc)",NA,213,1,38,0,4,30-39,Africa,,invalid,longstring（straightlining）
70035,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,5.385719672151394,-0.242535625036333,Les etres humains car grace à la science ils sont devenus les maitres de la Terre capables de vivre plus longtemps et dans de bien meilleures conditions.,NA,213,1,38,1,4,30-39,Africa,,invalid,longstring（straightlining）
70049,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,7.095359132350484,0.5813183589761798,NA,Ce qui rend une scientifique digne de confiance ce sont les résultats positifs de ces recherches et l'amour en la science.,213,1,33,1,4,30-39,Africa,,invalid,longstring（straightlining）
70054,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,2.8204593282783152,,NA,"Consistency, truthfulness, objectivity and open mindedness make a scientist trustworthy",213,1,35,1,4,30-39,Africa,,invalid,longstring（straightlining）
70057,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,5.986517325254357,0.6301260378126043,NA,For me a scientist who invent something that helps the world without harm is trustworthy ,213,1,34,1,3,30-39,Africa,,invalid,longstring（straightlining）
70066,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,4.834194277251782,0.4472135954999579,"L'Homme, elle permet d'améliorer le quotidien",NA,213,1,38,1,4,30-39,Africa,,invalid,longstring（straightlining）
70080,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,5.260907568341074,0.5423261445466404,se sont les consommateurs qui bénéficient le plus parce que se sont ils qui consomment le plus des produits issues de la science,NA,213,1,24,NA,4,18-29,Africa,,invalid,longstring（straightlining）
70087,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,5.660449299642909,0.6030226891555273,NA,"A trust worthy scientist is one who shows prove of his results and why people should adopt it. By providing the people with valid research he conducted to arrived at his results. He should be able answer all the WH questions such as why, who ,what, and of course how to use his results for the improvement of the society in which we live in. That's a trustworthy scientist for me ",213,1,29,0,4,18-29,Africa,,invalid,longstring（straightlining）
70101,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,5.278144872198065,,"Those who benefits the most from science are scientists
Because the do research a lot and are rewarded handsomely when they come out with the results and all we the unscientists do is take it wether right or wrong",NA,213,1,25,NA,4,18-29,Africa,,invalid,longstring（straightlining）
70103,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,6.342813024154281,0.5509731650193398,NA,Ce qui la rend digne de confiance ce sont ces esperience et son savoir sans oublier ces differentes decouvertes et autres,213,1,23,0,4,18-29,Africa,,invalid,longstring（straightlining）
70110,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,18.0,4.6459852149492615,,NA,Because they always working very hard to improve the lifestyle.,213,1,30,1,4,30-39,Africa,,invalid,longstring（straightlining）
70112,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,18.0,5.218602893384305,,Benefit to everybody ! Because sciences is the life of the world to go ahaid and improvements of the life qualities,NA,213,1,29,1,4,18-29,Africa,,invalid,longstring（straightlining）
70116,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,5.282437410945052,0.3535533905932738,"Les sociétés  pharmaceutiques bénéficient beaucoup de la science, pour accroître  leur revenus  et développer les médicaments ",NA,213,1,36,0,4,30-39,Africa,,invalid,longstring（straightlining）
70117,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,9.545223514831951,0.7281731253851177,NA,Une scientifique est digne de confiance grâce à la qualité des recherches et le résultat qu'impacte ses recherches dans la société et dans la vie ,213,1,45,1,4,40-49,Africa,,invalid,longstring（straightlining）
70134,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,18.0,3.9515718522649754,,tout le monde bénéficie du progrès de la science. Personne n'est epargnée,NA,213,1,37,0,4,30-39,Africa,,invalid,longstring（straightlining）
70135,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,4.36273147135937,0.21650635094610968,NA,Un scientifique se base sur des faits et non sur une croyance ou une impression ce qui rend son jugement digne de confiance ,213,1,40,1,4,40-49,Africa,,invalid,longstring（straightlining）
70136,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,13.0,5.76124259100677,0.768273325346536,NA,La confiance en un scientifique doit a mon avis résider sur le sérieux qu'il met dans ses recherches. Mais surtout sur la précision de ses résultats.,213,1,40,0,3,40-49,Africa,,invalid,longstring（straightlining）
70137,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,5.760199103135755,0.9563650695950074,"Moi je dirais que ce sont les êtres humqui beneficient le plus de la science. je dirais que la quasi totalité des recherches effectuées dans le monde c'est pour donner un sens à la vie des êtres humain. Nous avons par exemple les recherches sur le plan climatique , c'est pour un environnement meilleur pour les êtres vivant en général mais en particulier l'homme. Nous avons les recherches biologique etc. . Toute cette science a pour point commun l'homme.",NA,213,1,51,0,3,50-59,Africa,,invalid,longstring（straightlining）
70140,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,6.122561535782561,0.3333333333333333,Celui qui s'intéresse ou accorde une importance à la science bénéficie le plus de la science et de ses progrès. ,NA,213,1,46,1,4,40-49,Africa,,invalid,longstring（straightlining）
70145,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,16.0,5.279655652232102,0.3872983346207417,NA,"L’amour de la science, le fait de parler des bienfaits de la science autour de sois. ",213,1,34,0,4,30-39,Africa,,invalid,longstring（straightlining）
70147,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,7.16411593331046,-0.2988071523335984,Les populations car elle permet de trouver des solutions aux problèmes quotidiens ,NA,213,1,40,1,3,40-49,Africa,,invalid,longstring（straightlining）
70154,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,14.0,6.944988375588595,0.23320381162846934,"Toutes les hommes et femmes, tous les enfants, tous les bébés, bref toute la population en général bénéficie le  plus de la science
Lorsque le scientifique fait des recherches puis fait des découvertes,, il publie ses résultats et quand ces résultats sont bons, tout le monde en a accès et peut en bénéficier pour améliorer ses conditions de vie
",NA,213,1,45,1,3,40-49,Africa,,invalid,longstring（straightlining）
70156,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,19.0,6.454646520687224,0.6324555320336759,NA,"What makes science truthworthy is the reality of it's performances.Science has enlightened the world and made life much more easier and convenient for humans.Technogical operations used in the fields of medicine, Education,sports has enhanced the true meaning of living and improve on human living standards generally.Science has erased the errors of traditional thinking and brought man ever closer to the threshold of enormous success.",213,1,41,1,4,40-49,Africa,,invalid,longstring（straightlining）
70160,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,3.7059176941605503,0.727606875108999,NA,"il ou elle est digne de confiance lorsque dans ses communications, il ou elle met en évidence les buts sociaux de son activité scientifique et leur concordance avec les réalités quotidiennes vécues par le citoyen. Ces échanges doivent être faits dans un langage simple, pour transformer des inconnus en amis.",213,1,53,0,4,50-59,Africa,,invalid,longstring（straightlining）
70164,CMR,Cameroon,MEDIUM,1,0,longstring_exceed,0,1,0,0,0,0,0,0,0,0,15.0,5.69965951689868,0.4,NA,La fiabilité et l'efficacité de ses réalisations ,213,1,48,1,3,40-49,Africa,,invalid,longstring（straightlining）
